,text,category,label
364,Kamala kalasa en thlaivan dance mass ah,Positive ,2
365,sakthimaan sollidu thovaikira kallulanthu kila vilunthu adipattavanka like pannuga 5 thaiyal enaku,Negative ,0
366,Thala Da i love u thala,Positive ,2
367,super super super super star,Positive ,2
368,Mmmm 1000 times this video see,Positive ,2
369,Thalaivarea kaalioda aatatha neenga kaatitinga Ini thooku thurai oda alaparaiya naalaiku 1 30 ku Paapinga,Mixed_feelings ,1
370,Nanga late ahh vandhalum latest ah varuvom,Positive ,2
371,Sema anna Lv u karthi anna,Mixed_feelings ,1
372,Waiting for Judgement day nerkonda paarvai Trailer Marana Mass THALAAAAAAAA ‍,Positive ,2
373,Ippo Yana pana poram Sweet sapada poram love you thalavaaaaaaaaaa,Positive ,2
374,Sethupathi padam pakkum pothu irutha mass scenes niyabagam varudhu,Positive ,2
375,Paaaaaaa more thaaan Hollywood range Excited to have watch over it,Mixed_feelings ,1
376,Like icon ah terika vidalama thala blood s,Positive ,2
377,Yow songs epo ya viduvinga BGM verra level,Positive ,2
378,Thaka fans ah iru dha like poduga,Positive ,2
379,Thala un rasiganu solla santhsama karvama irukku,Positive ,2
380,Pandey and Thala argument Super thala nadakakuduthu,Positive ,2
381,1 5M views in 60min அம ்மோவ்,Positive ,2
382,2020 Fulla un thiruvizha tha dhaunsh Anna,Positive ,2
383,Mana thalvair epaime gethuda sema inda pongal,Positive ,2
384,Indias pride Shankar Sir Team,Positive ,2
385,Gud Morning Thala Bloods Enna Nanba Readya Viswasam Trailerku Senja Sambavatha Vida Sirapaa Siyanum,Positive ,2
386,Unga nalla manasuku epayum vettri than THALA ungaluku phinix bird thala nenga vizhamattinga,Negative ,0
387,1 million likes kondu varanum keep share THALA bloods,Positive ,2
388,Oru channel la sona marie pana matingala daaa dei,Positive ,2
389,YuvaN BGM,Positive ,2
390,1M like varathu pola nalaki kuda sethu,Negative ,0
391,Nee Nadigan Enpadhukaga un Rasigar illa Nalla Manithan,Positive ,2
392,Oruthar mela viswasam katradhukaga inoruthara aen asingapaduthringa Sema Thala,Positive ,2
393,intha maari movie tamil cinema la vanthathu ila 1000 movie vanthurukum da,Positive ,2
394,Dei yennada marvel maari kondu varinga,Mixed_feelings ,1
395,Not bad Any way karthik flop agama Iruka வ ாழ்த்துக்கள்,Mixed_feelings ,1
396,waiting Thalapathy 64 i love you hand sign i love you hand sign Lokesh kanagaraj,Positive ,2
397,Trending no1 thala YOUTUBE KING THALA,Positive ,2
398,Vera levelu Thalaivar Always i love Thalaivar,Positive ,2
399,Ajith acting matha movie la ellam nalla irunthathu but Nerkonda parvai trailer romba Mokkaya Tha iruku,Mixed_feelings ,1
400,Romba naalaiku apuram Oru RAJINI padam,Positive ,2
401,Sexy shradhaa ava unmeyave virgin ille Avala poyi kekera kelveeya adhe,Negative ,0
402,Semma MASS Chiyan Vikram Sir I am waiting,Positive ,2
403,Enga thala stzit parvaila avar gethana kuralila summa kalakuraru pa thala da,Positive ,2
404,Surya vathu mairavathu nethan than thalaiva nadipin arakkan,Negative ,0
405,Naa trailer ah thalaivar kaga pakka varala vj sethu anna kaga than pakka vandhurukken star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
406,Lokesh Kanagaraj fans leave a like,Negative ,0
407,Trending La Naanga Thanada No 1,Positive ,2
408,Thala ku aaga dhaan padamae pola,Positive ,2
409,Pariyerum Perumal Ku award varala but next time indha movie Ku kedaikanum,Positive ,2
410,Amaa eppa yenna panna poromm ahaaaa Sweet sapdaa poroomm,Positive ,2
411,kaidhi vera lvl trailer idhaa dewali kaidhii dhaa king,Positive ,2
412,Thalaivaaa verithanam apdye chumma therikkavidra,Positive ,2
413,The end by chiyan you kena tunggu lebih lama lagi untuk thosai Rocking b h,Positive ,2
414,Love u THALA DULQUER SALMAAN FANS KERALA,Positive ,2
415,Nan thalaivre tralare ra 40tamies Ku mela pathuten I am whating asuran,Mixed_feelings ,1
416,102 k views 151 k likes,Mixed_feelings ,1
417,0 haters in world chiyaan vikram,Positive ,2
418,Marana maass thalaivaaa i love you sir,Positive ,2
419,Yenga anna yeppov super hero dhan,Positive ,2
420,Bro thalapathy fans kuda nalla irukku nu solranga romba happy ya irukku,Positive ,2
421,Thala and yuvan like ha therika vidungada pasangala bgm vera level,Positive ,2
422,Trailer pala thadava parthavanga mattum our like,Positive ,2
423,Video Pakrathuku munnadiye Like pannavanga mattum Kai ah thookunga,Positive ,2
424,801k Naraya naraya naraya naraya naraya naraya,Positive ,2
425,I am waiting vera level trailer i ever seen,Positive ,2
426,Maranam maranam maranam last bgm therikkudhu gv bro vera level,Positive ,2
427,Yevanavathu Yuvan BGM pathi pesurangala nu paaru,Mixed_feelings ,1
428,Viswasam teaser ku wait panravan like podu,Mixed_feelings ,1
429,Thalaivar ThalaivARR,Positive ,2
430,Oruthara mela nenga viswasam katrathukaga inoruthara yen asinga paduthuringa Sema,Positive ,2
431,Mass mass mass mass mass mass mass mass mass mass mass mass,Positive ,2
432,0 42 bgm vera level gvp Vetri maaran no words,Positive ,2
433,Wow nice trailer rajini kant super star,Positive ,2
434,Thalaivaaaaaaaa 7 days to go Thalaivaru tharisanam,Positive ,2
435,Today trailer paaththu padam paakka wait panravangka like podungka,Positive ,2
436,Ratchasan music Mari eruku startngla thinking face thinking face enaku matum Tha apdi thonutho,Negative ,0
437,Ithu Peru thaan pakka mass woww goosebumbs,Positive ,2
438,Viswasam trailor 2 hrs la vandha like kooda indha trailor ku ithana naal la varala,Mixed_feelings ,1
439,Fully rajinism Thalaivaaaaaa mass fdfs Kalakata poguthu Thalaivaaaaaa,Positive ,2
440,Paeru DHANUSH u National award winner DHANUSH u Kaelvi patrukeengala Verithanamaa waiting for ASURAN,Positive ,2
441,Thalaiver mass super star rajini,Positive ,2
442,Vetrimaran erukara varaikum Dhanush ku no tension,Positive ,2
443,Nanba sekaram like 1m kontu vaaga,Positive ,2
444,Karthi padathula ithu oru nalla padam,Positive ,2
445,Krish movie fans like here call me hand call me hand,Mixed_feelings ,1
446,tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa,Positive ,2
447,Chiyaan vikram sir i like u r costume i like u r moment,Positive ,2
448,Inum 1m likes kuda varala rolling on the floor laughing rolling on the floor laughing,Positive ,2
449,Semmaya erukku Trailer Enga anna eppovum grate hero dha Love you sk anna,Mixed_feelings ,1
450,Ne ala vijay muturatha kudikerked tha laki,Negative ,0
451,Srk fan plz dislike tha video,Positive ,2
452,Last vara dialog thavaravera onnum edupadala Movie ya paathutu comment pandren,Negative ,0
453,1 18 Yaarlam TeeJay ah Patheenga,Positive ,2
454,Hindi la U A certificate Tamil la U certificate Yepdi da dei Yellarum India la thaane irukkom,Mixed_feelings ,1
455,Valimai kku wait panravanga thatra likes ah,Positive ,2
456,Aiyooo ithu petta illa thalaivar settaaaayena style yena alaga katirukanunga semmaaaa,Mixed_feelings ,1
457,Marana mass thala end fight vera level look semma mass ah eruku,Positive ,2
458,Movie la night shots neraya iruku,Positive ,2
459,Chindhamani kolakkes like podra,Negative ,0
460,yaar ellaam thala ah theater la paarka marana waiting la irukinga oru like podunga,Positive ,2
461,Jan 10 ke Pongal start aakuthu,Mixed_feelings ,1
462,Wow wow wow Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa proud to be every Indian 3 thanks to shankar sir and holl team,Mixed_feelings ,1
463,Kichadi padhiri ella English padathaiyum mix panni irrukkan shankar Vera level pavam,Negative ,0
464,Oruthar Mela Neenga Viswasam kaatrathukaga Innoruthar enn Asinga paduthu ringa,Mixed_feelings ,1
465,Rajini sir telugu fans like,Positive ,2
466,Last dialogue is a hint to his fans Thala mela visvasam kaatrathuku thalapathy ya asinga padutha koodathu,Positive ,2
467,Trending in sri lanka I am very happy Hit like,Positive ,2
468,NO MEANS NO THALA DIALOUGE DELIVERY SUPER,Positive ,2
469,Oruthar Mela Neenga Viswasam Kaattradhukkaga Innoruthara Yen Asinga Paduthuringa,Mixed_feelings ,1
470,Yarellam morning wake up aanathum trailer paakka vanthinga,Positive ,2
471,Our sirappaana taramaana movie book panna poram,Positive ,2
472,semmmmmmmaaaaaaaaaaaa performance thala Mr Ajith sir Good,Positive ,2
473,Pongal ke confirm sweet sapada porum,Positive ,2
474,Indha pongaluku release ana Adutha pongal Vara odanumndravanga like podunga,Positive ,2
475,Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala,Positive ,2
476,Ajith solra Last line idha yavadhu pathu thirundunga da dai,Positive ,2
477,T h a l a,Positive ,2
478,super star na Marana mass thaan,Positive ,2
479,Thala awwsm n u1 bgm rocks,Positive ,2
480,Indha padam pengalukanadhu nalla samooga seerkeduku edhirana padam Ner konda parvai wow awesome thala ‍‍‍‍‍‍,Positive ,2
481,HIGHLY EXCITED WAITING FOR SAM CS BGM,Positive ,2
482,82k watch but 115k likes,Mixed_feelings ,1
483,Classss massssu Pattayakelapum makkal Selvan Semma trailer Vjs dialogue masssu ultimate Geththu pa namba màkkal Selvan,Positive ,2
484,Wowowowowoowowoowowoowo lets go superstar love u rajini sir,Negative ,0
485,Yosikkama bhagubali movie da comber pannalam Vera level la irukum paru,Positive ,2
486,Pattaya Kilaputhupaa trailer Get Rajnified,Positive ,2
487,Thala irukum pothu ethuvum nadakathu Thala kaakum pothu erumbum thudikathu Thala Tucker doi,Positive ,2
488,Jithu kaali singaar singh veri Aatam jan 10 mark the date king arrives,Positive ,2
489,oruthar mela neenka viswasam kaddurathukkaka innoruthara en asinkapaduthurinka true line for some ajith fans and vijay fans,Positive ,2
490,Netru super star Indru super star Nalai super star Endrum SUPER STAR,Positive ,2
491,ye film 3000 carore paar karegi keval india me double Blockbuster movies toofan aa jayga thiyetar me,Negative ,0
492,Dhanush Vetrimaran Gvp Yarrukellam intha combo pidikum,Positive ,2
493,Great vfx ugly protaginist Looks like a joke,Negative ,0
494,Va thala ni va paddaya kilappuram,Positive ,2
495,Sk Anna haters Like here rolling on the floor laughing rolling on the floor laughing,Negative ,0
496,Haiyya jolly Night kulla 15 million views thandidum,Positive ,2
497,1 30 na indha scene kagave Trailer ah marubadiyum marubadiyum pathutu irukan thalaivar oda WoW moment,Positive ,2
498,Superb next surprise cinematography romba nala iruku,Positive ,2
499,Ama athu enna last la loose motion pora Maari nadanthu varathu,Negative ,0
500,pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka,Positive ,2
501,Ena Pangalikala Return No 1 Trending KonduVaralama Link Ah Share Panunka 1M Likes Adichu Akanum,Positive ,2
502,Otha tharamana sampavam diwali ku iruku bigil valakqm pola oo ooothan rolling on the floor laughing rolling on the floor laughing,Negative ,0
503,Krish part 3 vanthudicha iyooo ithukku dha ivlo naal wait pannittu irunthan Negalum ithukku dha wait panringana Sollunga,Mixed_feelings ,1
504,Intha yr Diwali inum mudiyala Nov 29,Positive ,2
505,3 hours agidu 1 million varala,Positive ,2
506,Akshay kumar 1st dialog olunga kekala Ennadu paah adu Cell phone vechu irruka ovovruthanu,Mixed_feelings ,1
507,Appaddi yellaam nadakaath nadakka koodaath ufffffthala appadiye vere track,Positive ,2
508,Mass ivara minja yarum illa porakavum illa,Positive ,2
509,DHANUSH AND VETRIMAARAN THE ORIGINAL ASURAN,Positive ,2
510,Thlivarku trilar ra vida teaser than semaiya iruku,Positive ,2
511,If anyone saw teejay in it,Positive ,2
512,kannilla rajini rasika mudhevikala poi savingada intha vfxiku athuthan nalla mudiva erukum,Mixed_feelings ,1
513,Enga thatha irruka varaikum neraya neraya nadakathu da ellam ajith pathupan da,Positive ,2
514,Intha vayasaana kaalathla intha kelattu payaluku idhellaam thevaiyaa Kumaaru,Negative ,0
515,Tamil natula evalo prechena poitu irruku ithu Roomba mokiya ma porali daa,Negative ,0
516,Best makeup getup for rajini after Shivaji film,Positive ,2
517,Trailer bangam youv shankar yepaya ni ippadi oru padam rajini vechi yeduka pora yepapar robo gobo ni poya,Positive ,2
518,Neerkondaparvai bgm Mathiri irukku gv why,Negative ,0
519,Thala YuvaN Vera level ipdi neraya neraya neraya nerayaaaaaaaaa,Positive ,2
520,Thala acting Vera level neraya neraya neraya neraya neraya dialogue awesome mass class,Positive ,2
521,Thalaivar ku 35k dislikes ah epdida manasu varuthu ungaluku sleeper cells ugala,Negative ,0
522,Ennada bomma padam mathire irukku enna kandravi anim ithu,Positive ,2
523,Appa enna stylish thalaiva Marana Mass,Positive ,2
524,0 37 Vivek Siva Mervin Solomon Magical Voice,Positive ,2
525,Sarkar teaser gave much better results in 24h,Negative ,0
526,400k likes in 5 million views,Positive ,2
527,Semma mass rajini sir love you,Positive ,2
528,Rajini daaaaa Rajini Chumma athiruthu,Positive ,2
529,E ka Bawasir Bana Diye ho,Positive ,2
530,are you virgin scene iruka,Positive ,2
531,Marana waiting for nkp fdfs ku,Positive ,2
532,Ivaruku vayasu agala vayasu koranchukitu iruku,Mixed_feelings ,1
533,King maker thala wonderful hero love u thala love u love u love u,Positive ,2
534,Mega sod power renger vfx looks like cartoons,Negative ,0
535,467k views one hour mela change aagamale iruku something happened,Positive ,2
536,Epo da kondi varuvinga 1 4 Million like,Positive ,2
537,To those who disliked Oruthar meala vishwasam katurathukaga inoruthar ah yen asinga paduthuringa face with head bandage face with head bandage,Positive ,2
538,Dislike options thooki podungaaaaa daw rendu like option venum Rajinified,Negative ,0
539,Marana maaaaaaas thalaiva Soooper star,Positive ,2
540,Idhu yenna da Batman ku vandha sodhanai,Positive ,2
541,Thalaiva marana waiting Super star mass nu katringa,Positive ,2
542,Kola gaandu la irukkan Sweet sapadu porom Style ah Naturally,Positive ,2
543,Ajith h Vinod Siva h Raja,Positive ,2
544,Vijay sethupathi fans hit a like,Mixed_feelings ,1
545,Sema Sema Sema Sema Sema Sema Sema Sema Sema Sema Sema,Positive ,2
546,Wowww thala Ajith Kumar is awesome paaaaaaaaa,Positive ,2
547,Moodevi nga content paakama dislike podudhunga Thevangu Trailer end la correct ah iruku,Positive ,2
548,Thalaivar sonna maari sweet sapida poren,Positive ,2
549,10 Million view s kooda varala nu Vijay fans kalaaikraanga plz thala fans 10 M views vara vainga inaiku kulla,Positive ,2
550,Naaangalaum pakkaathan poorommmm Engee thalaivar odee aattaatheee,Positive ,2
551,Apdiea innum knjm dhn Shankar sir Avengers ah beat panniralam Move on Fire,Positive ,2
552,Mass mass maas mass chiyaan Vikram,Positive ,2
553,Inniki 10 5 million views reach panlama pangalingala adichi thookalamaa,Negative ,0
554,wow Is Movie 3Million View 175k Like Best luck Bikram Sir Fan Likr Here,Positive ,2
555,U1 thala mass Bgm star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
556,Cant wait thalaivare Thookkudurai alappareyum pakkanum,Positive ,2
557,Thalaiver Thalaiver thaaa Vera pechaaa Kedaiyathu Pettai daaaa,Positive ,2
558,Super padam rajini sir trailare ippadi athirutunna parameter eppadi irukkum,Positive ,2
559,Kovilpatti pasanga lam like podunga la,Positive ,2
560,Waiting thalaa katta fan from Kerala Yuvan bgm no rekshaa,Positive ,2
561,trailer Oda last dance than evanoda nejamana character aara mental da evan,Positive ,2
562,Thara Ra Thara Ra Thara Ra Raa 1 37 vera level,Positive ,2
563,All tamilans fans from keralaKerala loves you all Tamilan da,Positive ,2
564,THOSE VIJAY FANS COME HERE TO SEE THIS LIKE HERE,Positive ,2
565,Trending ku late ah vanthalum latest varuvom da,Positive ,2
566,Enada mugamoodi 2 va thinking face thinking face Ange naren inga Arjun,Negative ,0
567,Padam kand trailer kannaan vannnavar undoo,Positive ,2
568,2 0 full movie on zee tamil channel,Positive ,2
569,Logesh ah nambalam nammala thalapathy 64 yaematha maataru ninaikira,Positive ,2
570,Tha vera level dialogue last scene,Positive ,2
571,Ellam Avan seyal movie ya ithu,Positive ,2
572,Ithu petta pongal paaka thaana pora intha kaali Oda aatatha,Positive ,2
573,Kola kuthu marana mass thailavaaaa Vera level mass,Positive ,2
574,yen dislike pandringa enna pudikala trailer la,Positive ,2
575,Danushuku nigar danushdan vada chennai 2 eppo varum chanse illa thalaiva,Mixed_feelings ,1
576,Yar yar laam entha trailer ah pathona Hans Zimmer music keta mari eruku nu nanchega,Negative ,0
577,White hair eh irundahlum azhagaai theriyum aanazhagan Thala eppavume ultimate dhan,Positive ,2
578,0 53 thala ooda looka copy adichutan daa,Positive ,2
579,Nitha cinema u da malayalam dubbing e laya,Negative ,0
580,sama gandula iruken mudinja Tomorrow movie release pannunga please,Positive ,2
581,Men s mass super excited wow wow wow wow wow wow wow the horns sign of the horns the horns sign of the horns,Mixed_feelings ,1
582,Masss Maranam Thalaivaaaa back to 90 s Kid Rajini sir,Positive ,2
583,Looks promising but release aagi nalla irundha semaya irukkum,Positive ,2
584,Sivakarthikeyan orae naal la ivulo million views varaee va,Negative ,0
585,Fdfs ku poravaga like poduga,Mixed_feelings ,1
586,sun tv mela kola kaandula irukkom rajini mela illa,Positive ,2
587,Kaithi thaan intha yr diwali blockbustrr cnfrm,Positive ,2
588,Karthi Anna wooda unmayana anbana rasigargal mattum thatra like,Positive ,2
589,Diwaliku sambavam eruku Like kaithi Cmt bigil,Negative ,0
590,Periyavarae dialogue la nalla than eruku acting enga rolling on the floor laughing rolling on the floor laughing,Negative ,0
