text,category,label,proportionEnglish
Tovino machanzz oru rakshayumilla waiting for kalkki,Positive ,2,0.2857142857142857
Mamangam oru mamangamaayi thanne kondadum great,Positive ,2,0.16666666666666666
aaahaaaa negative comment aayi kure pannikal vannallllloooo,Negative ,0,0.2857142857142857
Ithu polikkum surajin kodukk oru like,Positive ,2,0.16666666666666666
Vedikettu ee vecation Lucifer kondupoyi makkale Lalettan Rajuettan,Positive ,2,0.0
Chila undertaker toon aduku manakunondu sradhichu kakanaam,Mixed_feelings ,1,0.2857142857142857
Aha ithu pulimurugan trailer pole undallo Aghane thonnivar adi like,Mixed_feelings ,1,0.4
Trailer nte pokku kandattu valya pratheeksha illa nammade george ettans pole,Negative ,0,0.18181818181818182
Onnum parayanilla ikka ee role polichadakkum enn sure,Positive ,2,0.25
Malayala cinemayude range enthanen ariyan erikkunathe ullu MAMANGAM,Positive ,2,0.125
Poli L,Positive ,2,0.5
inn poyi padam kandu ufffffff oru rakshayum illa poliii,Positive ,2,0.1111111111111111
Cherudaaytt bgm vanno ennoru doubt first,Mixed_feelings ,1,0.3333333333333333
Malayala cinemayude Ore oru Rajavu,Positive ,2,0.2
Story ere kore pidi kitti kazhinju,Mixed_feelings ,1,0.5
Mass trailer Lalettaaaaa oru rakshayumilla Pwolichu Lalettan muthaanu Prithvi sarikum njettichu Lalettan prithvi Lucifer blockbuster Lalettan ishtam,Positive ,2,0.17647058823529413
Itrayum nalla Padam ee oola channelil enthinna ittee,Negative ,0,0.0
Avasanam oru superman puchu ude mamukka powlikum kude madura rajayum,Positive ,2,0.1
E trailornu unlike adicha ella oolakalkum,Negative ,0,0.3333333333333333
Eee padam ettu nilayil moonchum,Negative ,0,0.0
pulimurukan trailer ano kanunath thinking face thinking face,Mixed_feelings ,1,0.625
Trailer kandal ariyam nalla oombiya padam aanunn,Negative ,0,0.14285714285714285
lov uuuuuuuuuu etttaaaaaaa romajam vanu chavum,Positive ,2,0.0
Uff uff uff ijjadi ikaaaaaaaaaaaaa ponnikkkaaaaaaaa,Positive ,2,0.0
Ithrayum predisha koduthittu adutha odiyan akathirunna mathiyayirunnu zany face grinning face with one large and one small eye zany face grinning face with one large and one small eye,Mixed_feelings ,1,0.7586206896551724
Kgf poleyulla padam kanda feel kidilam,Positive ,2,0.16666666666666666
enthu myru dailogado ikkayude ketitile athu pole para mo e,Negative ,0,0.4
Jayasurya MASS Look And super trailer,Positive ,2,0.8333333333333334
Kola mass ennu thoniyavar evdea like adiku,Positive ,2,0.42857142857142855
nivin pauli annel ithe oru onnonnara Padam ayene,Mixed_feelings ,1,0.0
Nannayi onnu poliyunna lakshnm unde Thrill maintain cheyan ayillenkil,Negative ,0,0.3333333333333333
Supr trailer oru vettame like adikkan pattullu ennoru sankadam athra kidu trlr,Positive ,2,0.16666666666666666
Ikkha Mess aanu,Positive ,2,0.3333333333333333
Super aakumennu ariyamayirunnu pakshey etu maha maha soooper,Positive ,2,0.375
Namukkokke telugu action padam ishdamanu ithippo telung padam pole undall the best,Mixed_feelings ,1,0.3333333333333333
Onnum parayaanilla kaathirikkunnu Lucifer ney kaanaan Prithvirajj polichuttooo iniyum porattey cinemakal Muralii ingalu muthaanu,Positive ,2,0.0
Full pulimurugan cast star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes ith polikm muruga nee theerneda,Positive ,2,0.7307692307692307
Ikka Fans Like here And Maranamass,Positive ,2,0.5
Njan oru Lalettan Fana Ennalum Enikk Teaser Ishtappettilla,Negative ,0,0.25
Oru rakshem illaa Lalettan Prithvi,Positive ,2,0.0
rajaede pilllar strong anell ettante pillerrr strongoo strong,Positive ,2,0.25
Mammukka kalakam super trailer rajaiuda team double strong alla trouble strong annu,Positive ,2,0.5833333333333334
Banal trash Panavum nashtam samayavum nashtam,Negative ,0,0.3333333333333333
Dislike adichavarode enik parayanullathe ikka uryir,Negative ,0,0.16666666666666666
Ente ponno rajuvetta namichu lalettan is back,Positive ,2,0.2857142857142857
E adaaar item adaaar item ennu paranchal entha ennu eppalla manasilayathu,Positive ,2,0.2727272727272727
poraa pratheeksha illa Tovi voice rendering sradhichitilla camera,Negative ,0,0.375
Mammokka superb glamour but trailor nirashapeduthi,Mixed_feelings ,1,0.5
trailar mas padam marana mas rajayum pillarum kali thudagi pakalam,Positive ,2,0.3
Ikka,Positive ,2,0.0
Diriection mosamanu ennoru thonnal oru feel varunnilla,Negative ,0,0.14285714285714285
Ente ponnoo ejjathi Ithu malayalathinte oreoru mamangam,Positive ,2,0.0
Pottum aenne urappayi Inne aethra nilayil pottum aennum koodi nokkiya mathi,Negative ,0,0.0
Vishakinte page allade vere onnum kityille subcribe cheyyann 38 k ane adil agge illed minimum 500 k vews ille subcribr kitenamayirunnu,Negative ,0,0.19047619047619047
Duper hit aavatte Mammookka,Positive ,2,0.5
Dislike adikkunnavan mar kandoooo Lalettan puthiya adar item,Positive ,2,0.375
Romancham vanna trailer and lalettante Vaadaa ith pwolikkum,Positive ,2,0.25
Ethra kandalum veendum kanan thonunna trailer,Positive ,2,0.16666666666666666
Ente ponnu kiduve smiling face with 3 hearts smiling face with 3 hearts Ikkkkaaaa Kidu bgm smiling face with 3 hearts smiling face with 3 hearts,Positive ,2,0.6153846153846154
Oompitharam alle mr Producer,Negative ,0,0.25
Wow katta maas movie waiting,Positive ,2,0.6
Oru rakashayum ella Ikka polichu,Positive ,2,0.0
Lucifer Rajuvettan malayalcinemakku nalkan pokunna ponthuval Lalettann awaiting For your devil lucifer,Positive ,2,0.25
Lokathilie ettavum mikacha nadan,Positive ,2,0.0
2300 dislikes trailer kanathe oohikalloo arokeyayirikumennu,Negative ,0,0.16666666666666666
Terror bgm theater ilakki marikkunna item aanenn oru soochana iam waiting,Positive ,2,0.36363636363636365
Poli oru rakshayum illa dileep ettan,Positive ,2,0.0
Ethu 18 alla ethu athukum mele Ulla PADI Anu,Positive ,2,0.2222222222222222
Next Odiyan akuo en oru doubt thinking face thinking face,Mixed_feelings ,1,0.7
Annum inum ee manilla natturajavuu lalettan matram ettan ishtam,Positive ,2,0.1111111111111111
Super movie lalettan oru rakshella,Positive ,2,0.4
PazhKkam koodubol veeryam koodunna veenanu ikka,Positive ,2,0.0
romanjification love you laletta ithu pwolikkum,Positive ,2,0.3333333333333333
Nte laletta Idikatta waiting aaa Ummah Theatre pooraparambha urappaa,Positive ,2,0.1111111111111111
Pokkirirajaykk murukanil undaya pole oru chayakachal enthayalum kollam,Mixed_feelings ,1,0.125
Camera chaithirikkunnathu nalla pakka pakka Nalla dop Orupadishtay,Positive ,2,0.25
Dislike adichirikanadu lalappan tenddikalairikum kolani valangal fuuu,Negative ,0,0.14285714285714285
Ikka fan alla ennalum ith ikkade etavum valiya blockbuster avate Ennan agraham,Positive ,2,0.16666666666666666
Trailor ok kozapilla enni movie kandal ariyam,Mixed_feelings ,1,0.14285714285714285
Mammmokhaaa 69 vayyas ayye annetum look entaa ponooo,Positive ,2,0.125
cinema virodhikal dislike aayittu ethiyalo nthado nannaavaathe ikkayeyum ettaneyum verukaan ngane pattunnu keedangale,Positive ,2,0.15384615384615385
Ithilum nallath pulimurugan trailer onnoode kanunnath aayirunnu,Negative ,0,0.14285714285714285
Lalettnje engne kanan agrahichu ath angne namnal kandu,Positive ,2,0.0
Dislike alla lappantta makkalum anta nadu veral ം,Negative ,0,0.25
Enatammo pwoli itemm marana mass trailer,Positive ,2,0.3333333333333333
FDFS locked േ Megastar Mamookka,Positive ,2,0.2
Inganathe oru padathin vendi aayirunnu kaathiripp avanteyokke friendshipum romanceum chaliyum masalayum kand maduth,Positive ,2,0.0
Lalettan massaaa verum Mass Alla kolamass lalettan ki jaiiii,Positive ,2,0.1111111111111111
Ethra Alinja oru padam Mr mammotty nirthi poekode do face with symbols on mouth serious face with symbols covering mouth face with symbols on mouth serious face with symbols covering mouth,Negative ,0,0.6129032258064516
Polichu trailer by suriya fan padam polikum,Positive ,2,0.42857142857142855
Oru reksham ella masss atra parayan epol patuuuuuuu laletan polychu,Positive ,2,0.0
Trailer kaanikan udheshichavar padam full kaanichu ithilude best,Mixed_feelings ,1,0.375
Super trailer avasanam guhan vannnu orginality kalanju,Mixed_feelings ,1,0.2857142857142857
Ooh Mass ennoke paranjal para masss Lalettan kiii,Positive ,2,0.25
dhe ithayrunnu njangalkku vendathu 3 rajuvetta thank you so much 3 lalettan 3,Positive ,2,0.3076923076923077
Trailer Iranghum munbe lalappans Dislike Adikkunnath Kando Ithil ninnum Manassilakkam Rajaye Lalappans Pedikkunnu Ennu rolling on the floor laughing rolling on the floor laughing,Negative ,0,0.5
Nalla oru survival movie avum enn pratheekshikunnu,Positive ,2,0.2857142857142857
Enta ponoooo enna lookaaaaa,Positive ,2,0.0
E Padam Hit avunnu e Trailer kandittu thonnunna Hit,Positive ,2,0.5555555555555556
Kandittu malayala cinimak nalloru savidayakan koodi kittum ennoru thonal,Positive ,2,0.0
Njan kandukondee irikunnu vendum vendum vere aarenkilm undo ennae pole,Positive ,2,0.2
Vineeth ettante film aayathukondu super aayirikum urappaaa,Positive ,2,0.2857142857142857
Ini releasine vendi katta waiting star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.7391304347826086
Aadhyam lalettante kude Lucifer Ippo mammukayude koode ith Rajuvettaaa,Positive ,2,0.0
Padathil animation undenn paranjappo ethreem karutheela Ikka super,Positive ,2,0.25
Time 2 03 am ethu kanditteee urangan pogunullu nale Kanan bakki vachillaa ennu thannee kanannm waiting to see,Positive ,2,0.2777777777777778
Kolakkollliiii trailer kand njettiyavr aarund,Positive ,2,0.2
EE oonam ETT M KONDUPOOKUM THERRCHA,Positive ,2,0.16666666666666666
ikka ningal enthina ingane njangale romanjam kollikane hugging face hugging face,Positive ,2,0.36363636363636365
Ettan kurch koode perfect akum enn vicharikunu by H,Mixed_feelings ,1,0.3333333333333333
ee pulli great father inte grand father aaayi varum kolakolli item,Positive ,2,0.5454545454545454
Madhura raja kurach adikam viyarkum Thayoli fans inu dislike adikane pattu,Negative ,0,0.2727272727272727
Oh enthoot kidu trailer laletta kidu mass Love u and welldone Prithviraj,Positive ,2,0.5
Ee christmasile oru mass entertainer aavum ee film,Positive ,2,0.375
paandi raaja Annan thanbi pandi padam nirthi Lucifer movie pole maaran sramik,Negative ,0,0.16666666666666666
Trailer ndoke erakiyalum lalettante record thakarkan lalettanu matre pattu,Positive ,2,0.3333333333333333
Laletta ingal vere leval annu Waiting,Positive ,2,0.16666666666666666
NOV 21 MAranamass Pwolii FDFS Locked,Positive ,2,0.16666666666666666
Shooooo 9 manikku kaanan thodangiyadhaa 12 30 aayi ethra vattam kandu ennadhinum kanakkilaa nirthaan pattunilalo oru katta Mohanlal prithviraj aaradhakande rodhanam,Positive ,2,0.0
Ee Easter um Vishum njangal angu eduthu,Positive ,2,0.2857142857142857
Super waiting Ikka fans like idh Madhura Raja daaaa,Positive ,2,0.4444444444444444
Raj yeta thagarthuve movie super dooper hit adichi polikam even in tamil nadu ithu nambalda movie ah hit akam,Positive ,2,0.5263157894736842
Laletttaaaa heavy padam industrial hit definite,Positive ,2,0.6666666666666666
Variety laletta,Positive ,2,0.5
Ith powlikkutttaaaa Mavoyist alla avnta appan vannalum nammal odikkum,Positive ,2,0.0
katta waiting from a katta ettan fan,Positive ,2,0.5714285714285714
Komban misha avasan senti Aaaa ha anthas,Mixed_feelings ,1,0.14285714285714285
Onnum parayanila nte ponno katta waiting March 28,Positive ,2,0.25
Ee Aduth Kandathil Veach Kidilan Trailer Ikka Padam Pwolikum,Positive ,2,0.1111111111111111
Njan madhuraraja kanan poyi But anikku Chinnaum policeinte makalum marichathu Boreayi poyi Otherways it s awesome,Mixed_feelings ,1,0.25
Trailer veedum veedum kanunavare njn mathramoo,Positive ,2,0.16666666666666666
Padam mosham akanamennu agrahichittavum padam trailer eraghum mumbe,Negative ,0,0.125
Dislike adichavarkk ente vaka naduviral namskaaram,Negative ,0,0.16666666666666666
Ambo marakam ikka polichu by katta lalettan fan,Positive ,2,0.375
Dislike adichavar mamooty fans ayatinal onnum parayanilla Raja 3 strong adaaa Ijjati mammunniss,Negative ,0,0.23076923076923078
Suraj Chetan kunjunni maashinte athe cut und valare nalla character chetaa,Positive ,2,0.18181818181818182
Ee padathinte Peru pole thannavum mikkavaarum padathinte avastha,Negative ,0,0.125
Ith oru onnonnara film aanennu ente manass parayunnu,Positive ,2,0.125
Ente rajuettaa ningl oru jinn aanu,Positive ,2,0.16666666666666666
Sorry Trailer veendum veendum kandukondirikunnathkaranam Comments \ r vazhikkan pattiyittilla Mammookka polikkum,Positive ,2,0.25
Trailer TRIPLE STRONG akumenu orapullavar like adik,Positive ,2,0.5714285714285714
Kanda chaavali raja pole alla kidilan,Negative ,0,0.3333333333333333
Annalum sunny chechiye randu shotl othukkiyallo kashtam tanne muthalali,Negative ,0,0.1111111111111111
Trailer varunathinu mumbu Dislike adichavarku enta vaga,Negative ,0,0.2857142857142857
Heroine aaa Hani jadakkku pakaram vere vallo penpillerum mathiyarunnu,Mixed_feelings ,1,0.1111111111111111
Oru rekshayum illa trailer laletta ingal oru maha sambhavaato,Positive ,2,0.2222222222222222
Supper Mamooka Mamooka Pakaram Mamooka Mathram,Positive ,2,0.16666666666666666
Lucifer ോ െ Oru Trailer Mammokka kidukki Trailer Eshttapettavar evide Like െ,Positive ,2,0.25
Trailer pwolliiii Eni padam koodi set ayaaa,Positive ,2,0.2857142857142857
padmakumarate chathikaruthu odiyanpole aavalle padkumaaratte ikkaaa chathikalle filmum ithupoleaavanam,Mixed_feelings ,1,0.0
Usmanee Mmmuk eenthapaya kachavadam matti bala kachavadam tudangam Evdoo kettapole rolling on the floor laughing rolling on the floor laughing,Negative ,0,0.55
Padathinte peru sheriyalla yenth unda oru veraity vende perinu,Negative ,0,0.0
Hvy bgm Hvy trailer Hvy massssssssss Ikkaaaaaaaaaa polikkumm Romanjam kond irikan vayya Ikka inga polikkum,Positive ,2,0.06666666666666667
Mammooka polikum asifikka yude oru guast roll athinum katta waiting,Positive ,2,0.2
Ithil polikkan pokunneth aah pillera50 more newcomers aahaa,Positive ,2,0.125
100cr club keriyathinu sesham trailer kandavar undo,Positive ,2,0.42857142857142855
Vysakhinte direction aayath kondaanenn thonnunnu raajayk oru pulimurugan touch,Mixed_feelings ,1,0.2222222222222222
Dislike adicha Kal poyi 1080 p itte kaanada naayikkale,Negative ,0,0.2222222222222222
Enthonn trailer urakkam varunnu ellaarum nalla kidilam ennu paranju kandu nokkiyadhaa oru rasavumill A maalapadakkam,Negative ,0,0.13333333333333333
Dialogue presentation valare mosham padam moonjaali markkaar akumo,Negative ,0,0.25
X mas en oru pooram aha,Positive ,2,0.6666666666666666
Super mammoookkkaaa Oru lalettan bhakthan,Positive ,2,0.2
Loocheeperinte kalem ethi mekkale ellarun meri nikk,Negative ,0,0.0
No way man ikkaaaa next hit,Positive ,2,0.8333333333333334
Waiting Katta waiting Mammooka love you Ikka istham,Positive ,2,0.5
Adaaar item Lalettan and Prithuvi,Positive ,2,0.4
6k dislikes Guhan fans Karanju Mezhukal aanallo,Negative ,0,0.0
Mamooka ningal vismayipichu kontirikaanu ee prayathilum,Positive ,2,0.0
Pwolichu Bgm Vere Level Ikka Waiting,Positive ,2,0.3333333333333333
Ijathi item kandittey povu the horns sign of the horns the horns sign of the horns,Positive ,2,0.5625
Entammooooo oru raksha illatha trailer Bgmil evidekkeyo avengersinte bgm ullath Poole thonnunnath enik maathram aano thinking face thinking face,Positive ,2,0.2631578947368421
Oru raksha illa oru adaar item Marana Mass Ennu Paranjaal ithanu Super Super Super,Positive ,2,0.35714285714285715
Background music oke kollam Pakshe padam erngumbol eee kanunathoke undel kollam sada oru cinemapremi,Mixed_feelings ,1,0.14285714285714285
Lalettan prithvi combo,Positive ,2,0.0
trailor editor kk oru kuthirapavan kodukaan thonnunavar ivide camonnnn,Positive ,2,0.1111111111111111
ikka scholl mass dailogue ellarum maranna mattoru item und therrunnillallo katta exitment raju ettan full suspence,Positive ,2,0.1875
Mamookayude padamaayalum lalettan te padamaanenkilum itoru malayalam padamaanu athorkanam nammaku Ella industrikaleyum vettichu nammade Malayalam industriye unnatangalil ethikanam,Positive ,2,0.05555555555555555
supr ikka powli padam supr arikkim urappaa ikka lve u,Positive ,2,0.1
Padathe patti undayirunnu ah mundharana maari Oru mass padam thanne ayirikkum Best wishes,Positive ,2,0.23076923076923078
Uff Murali Gopi,Mixed_feelings ,1,0.0
Kurach massum aayittanallo jayetta ipravishathe varav,Positive ,2,0.0
Makkale ethu polikkum oru raksayumilla,Positive ,2,0.0
Mammotyodulla ishtam kadutha thamizh vorodhathal thakarnnu mannadinjhu poyi this flm seems like paandi movie,Mixed_feelings ,1,0.21428571428571427
Mass enokka paranja onannara mass athanu mammukka,Positive ,2,0.2857142857142857
Kunjaalikk eee sound fit alla ennoru thonal,Mixed_feelings ,1,0.2857142857142857
Ikka polichu athum e prayathil love u ikka,Positive ,2,0.375
Tovino chetta pwoli love from Kanniyakumari,Positive ,2,0.3333333333333333
Adipoly Rocking enik eshtamaayi Adipoly Rock on,Positive ,2,0.42857142857142855
ethu endha pulimuranta bgm okka koodi mix pratheesha pokavoo,Mixed_feelings ,1,0.1111111111111111
angane oru divasam daivam marichu hahahahah nalla comedy,Mixed_feelings ,1,0.125
BGM kidukkiiiiiiiii makkale koode mammukka combi star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.6666666666666666
Mamukka I like you,Positive ,2,0.75
Dileepettan luv u luv u so much,Positive ,2,0.5714285714285714
Kurupuutivarunavrde anakil kodtha keechan trailer ikkaaa Uff ingal eeejathi mass FDFs urappachuu singasa Thalivaa MaduraRaja YouTube Thukkiaydii,Negative ,0,0.11764705882352941
Mammooty fansavm dislike adiche Poi madhurajak adikadaa Etu vere levela mone dineshaa,Negative ,0,0.25
MURALI GOPI NINGALUDE DIALOGUE PWOLIYAANU MWTHE,Positive ,2,0.16666666666666666
Ithe namma jayikkan mathram kalikana kaliyaaaaa,Positive ,2,0.0
Patti vananagal okke dislike adichu thudangi,Negative ,0,0.16666666666666666
