text,category,label,proportionEnglish
Mujhe kuch samajh sirf VFX tu achh hai hai Lekin utna dam nahi jitna zero ka trailer me hai,Mixed_feelings ,1,0.3157894736842105
Title card bgm vara level nu soluravuga like pl,Positive ,2,0.6666666666666666
Rijini sir nadichirukaru Rompa nalaiku piragu sema treatuuuuu,Positive ,2,0.125
Thala nkp kaga wait panravan like panunga,Mixed_feelings ,1,0.2857142857142857
Climax la judge kathiyeh heart attack shethuduvaaraah,Positive ,2,0.7142857142857143
Mokka palaya film sayal niraya irukku,Negative ,0,0.16666666666666666
Mokka ah irukkum nu confirn pannittenga,Positive ,2,0.3333333333333333
12hours 5m view s 600k like s NKP,Positive ,2,0.5
Thala U1 Bgm,Positive ,2,0.0
Surya thambi karthi poii karthi oda anna tha surya airuchuu,Positive ,2,0.3
Now you are lying lying lying Thala mass,Positive ,2,0.875
Namaku thevayanathu nammatha adichi vaanganum masssssssss,Positive ,2,0.0
Deepawali kala katta pothu bigil kaithi sanga thamizhan,Positive ,2,0.25
Common thala fans 1m likes varanum,Positive ,2,0.16666666666666666
Yeppo million like aagum nu pakka wait pannittu irruka,Positive ,2,0.4444444444444444
That Bike is a Modified Duke 200,Positive ,2,0.7142857142857143
Last dialogue semma smiling face with 3 hearts smiling face with 3 hearts Thala Tucker doi,Positive ,2,0.6875
Abhay deol,Mixed_feelings ,1,0.0
thala veriyans Maddum oru like poddu vidunga bro,Positive ,2,0.125
Starting Looks like king liar Malayalam movie,Mixed_feelings ,1,0.7142857142857143
Enna Da views ivlo kammiya iruku romba nerama,Positive ,2,0.125
Dai mokka vetri Mara unaku yethrathamanna kathaiyee eduka theriyatha,Mixed_feelings ,1,0.0
Ethir paartha alavu ila sadness,Positive ,2,0.2
Sema Thala merattal Movie eppo paaka poromnu romba aarvama irukku Thala,Positive ,2,0.09090909090909091
Ena ipa Trending la varuthu thalaivar eh,Positive ,2,0.2857142857142857
Karthi annaaaa vera level acting,Negative ,0,0.6
National award ah askar ah Dhanush fanz like,Positive ,2,0.875
Padam peru Sangathamizhan Producer yaru na BharathiREDDY What an irony,Negative ,0,0.5
Anirudh bgmmmmmm Bang bang bang Petttaaaa paaaraaaaaak,Positive ,2,0.42857142857142855
Inga Rajini ya pathi mattum comment pannunga nan Vijay sethupathika papen aniruthuka Papen apdina adichu underwearoda oda vituven Thalaivar forever,Positive ,2,0.25
Trailer la Vidya Balan missing Why,Positive ,2,0.8333333333333334
Sangar Sangar ra etha movie direct pannala,Mixed_feelings ,1,0.7142857142857143
I think sivakarthickku hero getup set aagala trailer is good but movie average pogumnu ninaikiravanga like Pannuga,Positive ,2,0.7058823529411765
Ajith sir star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes T H A L A,Positive ,2,0.88
Arjun sir looking very smart and handsome,Positive ,2,1.0
Attention THALA fans INDHA padam BLOCK BUSTER AAguradhukkuu neega dhaan THEATer Ku poooi THALAi Ku PERIYA flex katout VAIKANUMMM,Positive ,2,0.2631578947368421
20 times ku mela pathavanga like podunga,Negative ,0,0.42857142857142855
I am big for illaya super star DHANUSH,Positive ,2,0.875
i phone vs android nu ninaikiren,Positive ,2,0.6666666666666666
Trailer la nallathan da irukku padam mokkaiya illama iruntha sari,Positive ,2,0.4
Innoru Vakkil Rangaraj pandey dhana avaru,Positive ,2,0.0
Thala seekirom theatre ku Va Thala ennala wait panna mudiyala,Positive ,2,0.1
Marana mass Ungaluku vayasu aanalum andha style apadiye iruku thalaivaaaaaaa,Positive ,2,0.2
Kamala kalasa en thlaivan dance mass ah,Positive ,2,0.7142857142857143
sakthimaan sollidu thovaikira kallulanthu kila vilunthu adipattavanka like pannuga 5 thaiyal enaku,Negative ,0,0.08333333333333333
Thala Da i love u thala,Positive ,2,0.6666666666666666
super super super super star,Positive ,2,1.0
Mmmm 1000 times this video see,Positive ,2,0.6666666666666666
Thalaivarea kaalioda aatatha neenga kaatitinga Ini thooku thurai oda alaparaiya naalaiku 1 30 ku Paapinga,Mixed_feelings ,1,0.06666666666666667
Nanga late ahh vandhalum latest ah varuvom,Positive ,2,0.5714285714285714
Sema anna Lv u karthi anna,Mixed_feelings ,1,0.5
Waiting for Judgement day nerkonda paarvai Trailer Marana Mass THALAAAAAAAA ‍,Positive ,2,0.45454545454545453
Ippo Yana pana poram Sweet sapada poram love you thalavaaaaaaaaaa,Positive ,2,0.3
Sethupathi padam pakkum pothu irutha mass scenes niyabagam varudhu,Positive ,2,0.1111111111111111
Paaaaaaa more thaaan Hollywood range Excited to have watch over it,Mixed_feelings ,1,0.7272727272727273
Like icon ah terika vidalama thala blood s,Positive ,2,0.625
Yow songs epo ya viduvinga BGM verra level,Positive ,2,0.375
Thaka fans ah iru dha like poduga,Positive ,2,0.42857142857142855
Thala un rasiganu solla santhsama karvama irukku,Positive ,2,0.14285714285714285
Pandey and Thala argument Super thala nadakakuduthu,Positive ,2,0.42857142857142855
1 5M views in 60min அம ்மோவ்,Positive ,2,0.14285714285714285
2020 Fulla un thiruvizha tha dhaunsh Anna,Positive ,2,0.42857142857142855
Mana thalvair epaime gethuda sema inda pongal,Positive ,2,0.14285714285714285
Indias pride Shankar Sir Team,Positive ,2,0.6
Gud Morning Thala Bloods Enna Nanba Readya Viswasam Trailerku Senja Sambavatha Vida Sirapaa Siyanum,Positive ,2,0.14285714285714285
Unga nalla manasuku epayum vettri than THALA ungaluku phinix bird thala nenga vizhamattinga,Negative ,0,0.15384615384615385
1 million likes kondu varanum keep share THALA bloods,Positive ,2,0.3333333333333333
Oru channel la sona marie pana matingala daaa dei,Positive ,2,0.2222222222222222
YuvaN BGM,Positive ,2,0.0
1M like varathu pola nalaki kuda sethu,Negative ,0,0.14285714285714285
Nee Nadigan Enpadhukaga un Rasigar illa Nalla Manithan,Positive ,2,0.25
Oruthar mela viswasam katradhukaga inoruthara aen asingapaduthringa Sema Thala,Positive ,2,0.1111111111111111
intha maari movie tamil cinema la vanthathu ila 1000 movie vanthurukum da,Positive ,2,0.4166666666666667
Dei yennada marvel maari kondu varinga,Mixed_feelings ,1,0.16666666666666666
Not bad Any way karthik flop agama Iruka வ ாழ்த்துக்கள்,Mixed_feelings ,1,0.6
waiting Thalapathy 64 i love you hand sign i love you hand sign Lokesh kanagaraj,Positive ,2,0.7333333333333333
Trending no1 thala YOUTUBE KING THALA,Positive ,2,0.16666666666666666
Vera levelu Thalaivar Always i love Thalaivar,Positive ,2,0.5714285714285714
Ajith acting matha movie la ellam nalla irunthathu but Nerkonda parvai trailer romba Mokkaya Tha iruku,Mixed_feelings ,1,0.375
Romba naalaiku apuram Oru RAJINI padam,Positive ,2,0.0
Sexy shradhaa ava unmeyave virgin ille Avala poyi kekera kelveeya adhe,Negative ,0,0.2727272727272727
Semma MASS Chiyan Vikram Sir I am waiting,Positive ,2,0.625
Enga thala stzit parvaila avar gethana kuralila summa kalakuraru pa thala da,Positive ,2,0.16666666666666666
Surya vathu mairavathu nethan than thalaiva nadipin arakkan,Negative ,0,0.125
Naa trailer ah thalaivar kaga pakka varala vj sethu anna kaga than pakka vandhurukken star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.65625
Lokesh Kanagaraj fans leave a like,Negative ,0,0.5
Trending La Naanga Thanada No 1,Positive ,2,0.3333333333333333
Thala ku aaga dhaan padamae pola,Positive ,2,0.0
Pariyerum Perumal Ku award varala but next time indha movie Ku kedaikanum,Positive ,2,0.4166666666666667
Amaa eppa yenna panna poromm ahaaaa Sweet sapdaa poroomm,Positive ,2,0.1111111111111111
kaidhi vera lvl trailer idhaa dewali kaidhii dhaa king,Positive ,2,0.3333333333333333
Thalaivaaa verithanam apdye chumma therikkavidra,Positive ,2,0.0
The end by chiyan you kena tunggu lebih lama lagi untuk thosai Rocking b h,Positive ,2,0.5333333333333333
Love u THALA DULQUER SALMAAN FANS KERALA,Positive ,2,0.2857142857142857
Nan thalaivre tralare ra 40tamies Ku mela pathuten I am whating asuran,Mixed_feelings ,1,0.4166666666666667
102 k views 151 k likes,Mixed_feelings ,1,0.3333333333333333
0 haters in world chiyaan vikram,Positive ,2,0.3333333333333333
Marana maass thalaivaaa i love you sir,Positive ,2,0.5714285714285714
Yenga anna yeppov super hero dhan,Positive ,2,0.6666666666666666
Bro thalapathy fans kuda nalla irukku nu solranga romba happy ya irukku,Positive ,2,0.25
Thala and yuvan like ha therika vidungada pasangala bgm vera level,Positive ,2,0.45454545454545453
Trailer pala thadava parthavanga mattum our like,Positive ,2,0.42857142857142855
Video Pakrathuku munnadiye Like pannavanga mattum Kai ah thookunga,Positive ,2,0.4444444444444444
801k Naraya naraya naraya naraya naraya naraya,Positive ,2,0.0
I am waiting vera level trailer i ever seen,Positive ,2,1.0
Maranam maranam maranam last bgm therikkudhu gv bro vera level,Positive ,2,0.3
Yevanavathu Yuvan BGM pathi pesurangala nu paaru,Mixed_feelings ,1,0.14285714285714285
Viswasam teaser ku wait panravan like podu,Mixed_feelings ,1,0.42857142857142855
Thalaivar ThalaivARR,Positive ,2,0.0
Oruthara mela nenga viswasam katrathukaga inoruthara yen asinga paduthuringa Sema,Positive ,2,0.2
Mass mass mass mass mass mass mass mass mass mass mass mass,Positive ,2,1.0
0 42 bgm vera level gvp Vetri maaran no words,Positive ,2,0.3
Wow nice trailer rajini kant super star,Positive ,2,0.7142857142857143
Thalaivaaaaaaaa 7 days to go Thalaivaru tharisanam,Positive ,2,0.42857142857142855
Today trailer paaththu padam paakka wait panravangka like podungka,Positive ,2,0.4444444444444444
Ratchasan music Mari eruku startngla thinking face thinking face enaku matum Tha apdi thonutho,Negative ,0,0.42857142857142855
Ithu Peru thaan pakka mass woww goosebumbs,Positive ,2,0.14285714285714285
Viswasam trailor 2 hrs la vandha like kooda indha trailor ku ithana naal la varala,Mixed_feelings ,1,0.2
Fully rajinism Thalaivaaaaaa mass fdfs Kalakata poguthu Thalaivaaaaaa,Positive ,2,0.25
Paeru DHANUSH u National award winner DHANUSH u Kaelvi patrukeengala Verithanamaa waiting for ASURAN,Positive ,2,0.6428571428571429
Thalaiver mass super star rajini,Positive ,2,0.6
Vetrimaran erukara varaikum Dhanush ku no tension,Positive ,2,0.42857142857142855
Nanba sekaram like 1m kontu vaaga,Positive ,2,0.16666666666666666
Karthi padathula ithu oru nalla padam,Positive ,2,0.0
Krish movie fans like here call me hand call me hand,Mixed_feelings ,1,0.8181818181818182
tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa,Positive ,2,0.0
Chiyaan vikram sir i like u r costume i like u r moment,Positive ,2,0.8461538461538461
Inum 1m likes kuda varala rolling on the floor laughing rolling on the floor laughing,Positive ,2,0.6666666666666666
Semmaya erukku Trailer Enga anna eppovum grate hero dha Love you sk anna,Mixed_feelings ,1,0.6153846153846154
Ne ala vijay muturatha kudikerked tha laki,Negative ,0,0.42857142857142855
Srk fan plz dislike tha video,Positive ,2,0.6666666666666666
Last vara dialog thavaravera onnum edupadala Movie ya paathutu comment pandren,Negative ,0,0.45454545454545453
1 18 Yaarlam TeeJay ah Patheenga,Positive ,2,0.16666666666666666
Hindi la U A certificate Tamil la U certificate Yepdi da dei Yellarum India la thaane irukkom,Mixed_feelings ,1,0.5294117647058824
Valimai kku wait panravanga thatra likes ah,Positive ,2,0.2857142857142857
Aiyooo ithu petta illa thalaivar settaaaayena style yena alaga katirukanunga semmaaaa,Mixed_feelings ,1,0.09090909090909091
Marana mass thala end fight vera level look semma mass ah eruku,Positive ,2,0.6666666666666666
Movie la night shots neraya iruku,Positive ,2,0.5
Chindhamani kolakkes like podra,Negative ,0,0.25
yaar ellaam thala ah theater la paarka marana waiting la irukinga oru like podunga,Positive ,2,0.42857142857142855
Jan 10 ke Pongal start aakuthu,Mixed_feelings ,1,0.16666666666666666
Wow wow wow Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa proud to be every Indian 3 thanks to shankar sir and holl team,Mixed_feelings ,1,0.7058823529411765
Kichadi padhiri ella English padathaiyum mix panni irrukkan shankar Vera level pavam,Negative ,0,0.25
Oruthar Mela Neenga Viswasam kaatrathukaga Innoruthar enn Asinga paduthu ringa,Mixed_feelings ,1,0.1
Rajini sir telugu fans like,Positive ,2,0.4
Last dialogue is a hint to his fans Thala mela visvasam kaatrathuku thalapathy ya asinga padutha koodathu,Positive ,2,0.5294117647058824
Trending in sri lanka I am very happy Hit like,Positive ,2,0.8
NO MEANS NO THALA DIALOUGE DELIVERY SUPER,Positive ,2,0.5714285714285714
Oruthar Mela Neenga Viswasam Kaattradhukkaga Innoruthara Yen Asinga Paduthuringa,Mixed_feelings ,1,0.2222222222222222
Yarellam morning wake up aanathum trailer paakka vanthinga,Positive ,2,0.5
Our sirappaana taramaana movie book panna poram,Positive ,2,0.42857142857142855
semmmmmmmaaaaaaaaaaaa performance thala Mr Ajith sir Good,Positive ,2,0.42857142857142855
Pongal ke confirm sweet sapada porum,Positive ,2,0.3333333333333333
Indha pongaluku release ana Adutha pongal Vara odanumndravanga like podunga,Positive ,2,0.4
Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala,Positive ,2,0.0
Ajith solra Last line idha yavadhu pathu thirundunga da dai,Positive ,2,0.3
T h a l a,Positive ,2,1.0
super star na Marana mass thaan,Positive ,2,0.6666666666666666
Thala awwsm n u1 bgm rocks,Positive ,2,0.16666666666666666
Indha padam pengalukanadhu nalla samooga seerkeduku edhirana padam Ner konda parvai wow awesome thala ‍‍‍‍‍‍,Positive ,2,0.13333333333333333
HIGHLY EXCITED WAITING FOR SAM CS BGM,Positive ,2,0.7142857142857143
82k watch but 115k likes,Mixed_feelings ,1,0.4
Classss massssu Pattayakelapum makkal Selvan Semma trailer Vjs dialogue masssu ultimate Geththu pa namba màkkal Selvan,Positive ,2,0.25
Wowowowowoowowoowowoowo lets go superstar love u rajini sir,Negative ,0,0.5
Yosikkama bhagubali movie da comber pannalam Vera level la irukum paru,Positive ,2,0.5454545454545454
Pattaya Kilaputhupaa trailer Get Rajnified,Positive ,2,0.4
Thala irukum pothu ethuvum nadakathu Thala kaakum pothu erumbum thudikathu Thala Tucker doi,Positive ,2,0.07692307692307693
Jithu kaali singaar singh veri Aatam jan 10 mark the date king arrives,Positive ,2,0.46153846153846156
oruthar mela neenka viswasam kaddurathukkaka innoruthara en asinkapaduthurinka true line for some ajith fans and vijay fans,Positive ,2,0.4117647058823529
Netru super star Indru super star Nalai super star Endrum SUPER STAR,Positive ,2,0.6666666666666666
ye film 3000 carore paar karegi keval india me double Blockbuster movies toofan aa jayga thiyetar me,Negative ,0,0.47058823529411764
Dhanush Vetrimaran Gvp Yarrukellam intha combo pidikum,Positive ,2,0.14285714285714285
Great vfx ugly protaginist Looks like a joke,Negative ,0,0.625
Va thala ni va paddaya kilappuram,Positive ,2,0.16666666666666666
Sk Anna haters Like here rolling on the floor laughing rolling on the floor laughing,Negative ,0,0.8666666666666667
Haiyya jolly Night kulla 15 million views thandidum,Positive ,2,0.375
1 30 na indha scene kagave Trailer ah marubadiyum marubadiyum pathutu irukan thalaivar oda WoW moment,Positive ,2,0.4375
Superb next surprise cinematography romba nala iruku,Positive ,2,0.5714285714285714
Ama athu enna last la loose motion pora Maari nadanthu varathu,Negative ,0,0.45454545454545453
pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka,Positive ,2,0.1
Ena Pangalikala Return No 1 Trending KonduVaralama Link Ah Share Panunka 1M Likes Adichu Akanum,Positive ,2,0.3333333333333333
Otha tharamana sampavam diwali ku iruku bigil valakqm pola oo ooothan rolling on the floor laughing rolling on the floor laughing,Negative ,0,0.47619047619047616
Krish part 3 vanthudicha iyooo ithukku dha ivlo naal wait pannittu irunthan Negalum ithukku dha wait panringana Sollunga,Mixed_feelings ,1,0.2777777777777778
Intha yr Diwali inum mudiyala Nov 29,Positive ,2,0.14285714285714285
3 hours agidu 1 million varala,Positive ,2,0.16666666666666666
Akshay kumar 1st dialog olunga kekala Ennadu paah adu Cell phone vechu irruka ovovruthanu,Mixed_feelings ,1,0.14285714285714285
Appaddi yellaam nadakaath nadakka koodaath ufffffthala appadiye vere track,Positive ,2,0.1111111111111111
Mass ivara minja yarum illa porakavum illa,Positive ,2,0.14285714285714285
DHANUSH AND VETRIMAARAN THE ORIGINAL ASURAN,Positive ,2,0.6666666666666666
Thlivarku trilar ra vida teaser than semaiya iruku,Positive ,2,0.375
If anyone saw teejay in it,Positive ,2,0.8333333333333334
kannilla rajini rasika mudhevikala poi savingada intha vfxiku athuthan nalla mudiva erukum,Mixed_feelings ,1,0.08333333333333333
Enga thatha irruka varaikum neraya neraya nadakathu da ellam ajith pathupan da,Positive ,2,0.16666666666666666
Intha vayasaana kaalathla intha kelattu payaluku idhellaam thevaiyaa Kumaaru,Negative ,0,0.0
Tamil natula evalo prechena poitu irruku ithu Roomba mokiya ma porali daa,Negative ,0,0.08333333333333333
Best makeup getup for rajini after Shivaji film,Positive ,2,0.625
Trailer bangam youv shankar yepaya ni ippadi oru padam rajini vechi yeduka pora yepapar robo gobo ni poya,Positive ,2,0.2222222222222222
Neerkondaparvai bgm Mathiri irukku gv why,Negative ,0,0.16666666666666666
Thala YuvaN Vera level ipdi neraya neraya neraya nerayaaaaaaaaa,Positive ,2,0.2222222222222222
Thala acting Vera level neraya neraya neraya neraya neraya dialogue awesome mass class,Positive ,2,0.5384615384615384
Thalaivar ku 35k dislikes ah epdida manasu varuthu ungaluku sleeper cells ugala,Negative ,0,0.16666666666666666
