,text,category,label
355,Full pulimurugan cast star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes ith polikm muruga nee theerneda,Positive ,2
356,Ikka Fans Like here And Maranamass,Positive ,2
357,Njan oru Lalettan Fana Ennalum Enikk Teaser Ishtappettilla,Negative ,0
358,Oru rakshem illaa Lalettan Prithvi,Positive ,2
359,rajaede pilllar strong anell ettante pillerrr strongoo strong,Positive ,2
360,Mammukka kalakam super trailer rajaiuda team double strong alla trouble strong annu,Positive ,2
361,Banal trash Panavum nashtam samayavum nashtam,Negative ,0
362,Dislike adichavarode enik parayanullathe ikka uryir,Negative ,0
363,Ente ponno rajuvetta namichu lalettan is back,Positive ,2
364,E adaaar item adaaar item ennu paranchal entha ennu eppalla manasilayathu,Positive ,2
365,poraa pratheeksha illa Tovi voice rendering sradhichitilla camera,Negative ,0
366,Mammokka superb glamour but trailor nirashapeduthi,Mixed_feelings ,1
367,trailar mas padam marana mas rajayum pillarum kali thudagi pakalam,Positive ,2
368,Ikka,Positive ,2
369,Diriection mosamanu ennoru thonnal oru feel varunnilla,Negative ,0
370,Ente ponnoo ejjathi Ithu malayalathinte oreoru mamangam,Positive ,2
371,Pottum aenne urappayi Inne aethra nilayil pottum aennum koodi nokkiya mathi,Negative ,0
372,Vishakinte page allade vere onnum kityille subcribe cheyyann 38 k ane adil agge illed minimum 500 k vews ille subcribr kitenamayirunnu,Negative ,0
373,Duper hit aavatte Mammookka,Positive ,2
374,Dislike adikkunnavan mar kandoooo Lalettan puthiya adar item,Positive ,2
375,Romancham vanna trailer and lalettante Vaadaa ith pwolikkum,Positive ,2
376,Ethra kandalum veendum kanan thonunna trailer,Positive ,2
377,Ente ponnu kiduve smiling face with 3 hearts smiling face with 3 hearts Ikkkkaaaa Kidu bgm smiling face with 3 hearts smiling face with 3 hearts,Positive ,2
378,Oompitharam alle mr Producer,Negative ,0
379,Wow katta maas movie waiting,Positive ,2
380,Oru rakashayum ella Ikka polichu,Positive ,2
381,Lucifer Rajuvettan malayalcinemakku nalkan pokunna ponthuval Lalettann awaiting For your devil lucifer,Positive ,2
382,Lokathilie ettavum mikacha nadan,Positive ,2
383,2300 dislikes trailer kanathe oohikalloo arokeyayirikumennu,Negative ,0
384,Terror bgm theater ilakki marikkunna item aanenn oru soochana iam waiting,Positive ,2
385,Poli oru rakshayum illa dileep ettan,Positive ,2
386,Ethu 18 alla ethu athukum mele Ulla PADI Anu,Positive ,2
387,Next Odiyan akuo en oru doubt thinking face thinking face,Mixed_feelings ,1
388,Annum inum ee manilla natturajavuu lalettan matram ettan ishtam,Positive ,2
389,Super movie lalettan oru rakshella,Positive ,2
390,PazhKkam koodubol veeryam koodunna veenanu ikka,Positive ,2
391,romanjification love you laletta ithu pwolikkum,Positive ,2
392,Nte laletta Idikatta waiting aaa Ummah Theatre pooraparambha urappaa,Positive ,2
393,Pokkirirajaykk murukanil undaya pole oru chayakachal enthayalum kollam,Mixed_feelings ,1
394,Camera chaithirikkunnathu nalla pakka pakka Nalla dop Orupadishtay,Positive ,2
395,Dislike adichirikanadu lalappan tenddikalairikum kolani valangal fuuu,Negative ,0
396,Ikka fan alla ennalum ith ikkade etavum valiya blockbuster avate Ennan agraham,Positive ,2
397,Trailor ok kozapilla enni movie kandal ariyam,Mixed_feelings ,1
398,Mammmokhaaa 69 vayyas ayye annetum look entaa ponooo,Positive ,2
399,cinema virodhikal dislike aayittu ethiyalo nthado nannaavaathe ikkayeyum ettaneyum verukaan ngane pattunnu keedangale,Positive ,2
400,Ithilum nallath pulimurugan trailer onnoode kanunnath aayirunnu,Negative ,0
401,Lalettnje engne kanan agrahichu ath angne namnal kandu,Positive ,2
402,Dislike alla lappantta makkalum anta nadu veral ം,Negative ,0
403,Enatammo pwoli itemm marana mass trailer,Positive ,2
404,FDFS locked േ Megastar Mamookka,Positive ,2
405,Inganathe oru padathin vendi aayirunnu kaathiripp avanteyokke friendshipum romanceum chaliyum masalayum kand maduth,Positive ,2
406,Lalettan massaaa verum Mass Alla kolamass lalettan ki jaiiii,Positive ,2
407,Ethra Alinja oru padam Mr mammotty nirthi poekode do face with symbols on mouth serious face with symbols covering mouth face with symbols on mouth serious face with symbols covering mouth,Negative ,0
408,Polichu trailer by suriya fan padam polikum,Positive ,2
409,Oru reksham ella masss atra parayan epol patuuuuuuu laletan polychu,Positive ,2
410,Trailer kaanikan udheshichavar padam full kaanichu ithilude best,Mixed_feelings ,1
411,Super trailer avasanam guhan vannnu orginality kalanju,Mixed_feelings ,1
412,Ooh Mass ennoke paranjal para masss Lalettan kiii,Positive ,2
413,dhe ithayrunnu njangalkku vendathu 3 rajuvetta thank you so much 3 lalettan 3,Positive ,2
414,Trailer Iranghum munbe lalappans Dislike Adikkunnath Kando Ithil ninnum Manassilakkam Rajaye Lalappans Pedikkunnu Ennu rolling on the floor laughing rolling on the floor laughing,Negative ,0
415,Nalla oru survival movie avum enn pratheekshikunnu,Positive ,2
416,Enta ponoooo enna lookaaaaa,Positive ,2
417,E Padam Hit avunnu e Trailer kandittu thonnunna Hit,Positive ,2
418,Kandittu malayala cinimak nalloru savidayakan koodi kittum ennoru thonal,Positive ,2
419,Njan kandukondee irikunnu vendum vendum vere aarenkilm undo ennae pole,Positive ,2
420,Vineeth ettante film aayathukondu super aayirikum urappaaa,Positive ,2
421,Ini releasine vendi katta waiting star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
422,Aadhyam lalettante kude Lucifer Ippo mammukayude koode ith Rajuvettaaa,Positive ,2
423,Padathil animation undenn paranjappo ethreem karutheela Ikka super,Positive ,2
424,Time 2 03 am ethu kanditteee urangan pogunullu nale Kanan bakki vachillaa ennu thannee kanannm waiting to see,Positive ,2
425,Kolakkollliiii trailer kand njettiyavr aarund,Positive ,2
426,EE oonam ETT M KONDUPOOKUM THERRCHA,Positive ,2
427,ikka ningal enthina ingane njangale romanjam kollikane hugging face hugging face,Positive ,2
428,Ettan kurch koode perfect akum enn vicharikunu by H,Mixed_feelings ,1
429,ee pulli great father inte grand father aaayi varum kolakolli item,Positive ,2
430,Madhura raja kurach adikam viyarkum Thayoli fans inu dislike adikane pattu,Negative ,0
431,Oh enthoot kidu trailer laletta kidu mass Love u and welldone Prithviraj,Positive ,2
432,Ee christmasile oru mass entertainer aavum ee film,Positive ,2
433,paandi raaja Annan thanbi pandi padam nirthi Lucifer movie pole maaran sramik,Negative ,0
434,Trailer ndoke erakiyalum lalettante record thakarkan lalettanu matre pattu,Positive ,2
435,Laletta ingal vere leval annu Waiting,Positive ,2
436,NOV 21 MAranamass Pwolii FDFS Locked,Positive ,2
437,Shooooo 9 manikku kaanan thodangiyadhaa 12 30 aayi ethra vattam kandu ennadhinum kanakkilaa nirthaan pattunilalo oru katta Mohanlal prithviraj aaradhakande rodhanam,Positive ,2
438,Ee Easter um Vishum njangal angu eduthu,Positive ,2
439,Super waiting Ikka fans like idh Madhura Raja daaaa,Positive ,2
440,Raj yeta thagarthuve movie super dooper hit adichi polikam even in tamil nadu ithu nambalda movie ah hit akam,Positive ,2
441,Laletttaaaa heavy padam industrial hit definite,Positive ,2
442,Variety laletta,Positive ,2
443,Ith powlikkutttaaaa Mavoyist alla avnta appan vannalum nammal odikkum,Positive ,2
444,katta waiting from a katta ettan fan,Positive ,2
445,Komban misha avasan senti Aaaa ha anthas,Mixed_feelings ,1
446,Onnum parayanila nte ponno katta waiting March 28,Positive ,2
447,Ee Aduth Kandathil Veach Kidilan Trailer Ikka Padam Pwolikum,Positive ,2
448,Njan madhuraraja kanan poyi But anikku Chinnaum policeinte makalum marichathu Boreayi poyi Otherways it s awesome,Mixed_feelings ,1
449,Trailer veedum veedum kanunavare njn mathramoo,Positive ,2
450,Padam mosham akanamennu agrahichittavum padam trailer eraghum mumbe,Negative ,0
451,Dislike adichavarkk ente vaka naduviral namskaaram,Negative ,0
452,Ambo marakam ikka polichu by katta lalettan fan,Positive ,2
453,Dislike adichavar mamooty fans ayatinal onnum parayanilla Raja 3 strong adaaa Ijjati mammunniss,Negative ,0
454,Suraj Chetan kunjunni maashinte athe cut und valare nalla character chetaa,Positive ,2
455,Ee padathinte Peru pole thannavum mikkavaarum padathinte avastha,Negative ,0
456,Ith oru onnonnara film aanennu ente manass parayunnu,Positive ,2
457,Ente rajuettaa ningl oru jinn aanu,Positive ,2
458,Sorry Trailer veendum veendum kandukondirikunnathkaranam Comments \ r vazhikkan pattiyittilla Mammookka polikkum,Positive ,2
459,Trailer TRIPLE STRONG akumenu orapullavar like adik,Positive ,2
460,Kanda chaavali raja pole alla kidilan,Negative ,0
461,Annalum sunny chechiye randu shotl othukkiyallo kashtam tanne muthalali,Negative ,0
462,Trailer varunathinu mumbu Dislike adichavarku enta vaga,Negative ,0
463,Heroine aaa Hani jadakkku pakaram vere vallo penpillerum mathiyarunnu,Mixed_feelings ,1
464,Oru rekshayum illa trailer laletta ingal oru maha sambhavaato,Positive ,2
465,Supper Mamooka Mamooka Pakaram Mamooka Mathram,Positive ,2
466,Lucifer ോ െ Oru Trailer Mammokka kidukki Trailer Eshttapettavar evide Like െ,Positive ,2
467,Trailer pwolliiii Eni padam koodi set ayaaa,Positive ,2
468,padmakumarate chathikaruthu odiyanpole aavalle padkumaaratte ikkaaa chathikalle filmum ithupoleaavanam,Mixed_feelings ,1
469,Usmanee Mmmuk eenthapaya kachavadam matti bala kachavadam tudangam Evdoo kettapole rolling on the floor laughing rolling on the floor laughing,Negative ,0
470,Padathinte peru sheriyalla yenth unda oru veraity vende perinu,Negative ,0
471,Hvy bgm Hvy trailer Hvy massssssssss Ikkaaaaaaaaaa polikkumm Romanjam kond irikan vayya Ikka inga polikkum,Positive ,2
472,Mammooka polikum asifikka yude oru guast roll athinum katta waiting,Positive ,2
473,Ithil polikkan pokunneth aah pillera50 more newcomers aahaa,Positive ,2
474,100cr club keriyathinu sesham trailer kandavar undo,Positive ,2
475,Vysakhinte direction aayath kondaanenn thonnunnu raajayk oru pulimurugan touch,Mixed_feelings ,1
476,Dislike adicha Kal poyi 1080 p itte kaanada naayikkale,Negative ,0
477,Enthonn trailer urakkam varunnu ellaarum nalla kidilam ennu paranju kandu nokkiyadhaa oru rasavumill A maalapadakkam,Negative ,0
478,Dialogue presentation valare mosham padam moonjaali markkaar akumo,Negative ,0
479,X mas en oru pooram aha,Positive ,2
480,Super mammoookkkaaa Oru lalettan bhakthan,Positive ,2
481,Loocheeperinte kalem ethi mekkale ellarun meri nikk,Negative ,0
482,No way man ikkaaaa next hit,Positive ,2
483,Waiting Katta waiting Mammooka love you Ikka istham,Positive ,2
484,Adaaar item Lalettan and Prithuvi,Positive ,2
485,6k dislikes Guhan fans Karanju Mezhukal aanallo,Negative ,0
486,Mamooka ningal vismayipichu kontirikaanu ee prayathilum,Positive ,2
487,Pwolichu Bgm Vere Level Ikka Waiting,Positive ,2
488,Ijathi item kandittey povu the horns sign of the horns the horns sign of the horns,Positive ,2
489,Entammooooo oru raksha illatha trailer Bgmil evidekkeyo avengersinte bgm ullath Poole thonnunnath enik maathram aano thinking face thinking face,Positive ,2
490,Oru raksha illa oru adaar item Marana Mass Ennu Paranjaal ithanu Super Super Super,Positive ,2
491,Background music oke kollam Pakshe padam erngumbol eee kanunathoke undel kollam sada oru cinemapremi,Mixed_feelings ,1
492,Lalettan prithvi combo,Positive ,2
493,trailor editor kk oru kuthirapavan kodukaan thonnunavar ivide camonnnn,Positive ,2
494,ikka scholl mass dailogue ellarum maranna mattoru item und therrunnillallo katta exitment raju ettan full suspence,Positive ,2
495,Mamookayude padamaayalum lalettan te padamaanenkilum itoru malayalam padamaanu athorkanam nammaku Ella industrikaleyum vettichu nammade Malayalam industriye unnatangalil ethikanam,Positive ,2
496,supr ikka powli padam supr arikkim urappaa ikka lve u,Positive ,2
497,Padathe patti undayirunnu ah mundharana maari Oru mass padam thanne ayirikkum Best wishes,Positive ,2
498,Uff Murali Gopi,Mixed_feelings ,1
499,Kurach massum aayittanallo jayetta ipravishathe varav,Positive ,2
500,Makkale ethu polikkum oru raksayumilla,Positive ,2
501,Mammotyodulla ishtam kadutha thamizh vorodhathal thakarnnu mannadinjhu poyi this flm seems like paandi movie,Mixed_feelings ,1
502,Mass enokka paranja onannara mass athanu mammukka,Positive ,2
503,Kunjaalikk eee sound fit alla ennoru thonal,Mixed_feelings ,1
504,Ikka polichu athum e prayathil love u ikka,Positive ,2
505,Tovino chetta pwoli love from Kanniyakumari,Positive ,2
506,Adipoly Rocking enik eshtamaayi Adipoly Rock on,Positive ,2
507,ethu endha pulimuranta bgm okka koodi mix pratheesha pokavoo,Mixed_feelings ,1
508,angane oru divasam daivam marichu hahahahah nalla comedy,Mixed_feelings ,1
509,BGM kidukkiiiiiiiii makkale koode mammukka combi star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
510,Mamukka I like you,Positive ,2
511,Dileepettan luv u luv u so much,Positive ,2
512,Kurupuutivarunavrde anakil kodtha keechan trailer ikkaaa Uff ingal eeejathi mass FDFs urappachuu singasa Thalivaa MaduraRaja YouTube Thukkiaydii,Negative ,0
513,Mammooty fansavm dislike adiche Poi madhurajak adikadaa Etu vere levela mone dineshaa,Negative ,0
514,MURALI GOPI NINGALUDE DIALOGUE PWOLIYAANU MWTHE,Positive ,2
515,Ithe namma jayikkan mathram kalikana kaliyaaaaa,Positive ,2
516,Patti vananagal okke dislike adichu thudangi,Negative ,0
517,Dislike Adicha Mammookka Fans Njagade varav KaneKulirke Kandota,Negative ,0
518,Katta waiting,Positive ,2
519,Sreekumara menone naari nee ithonnu kaanu,Negative ,0
520,Oru rakshyum illatha trailer Trailer ingane aanenkil movie eganeyayirikkum mass aayirukkm,Positive ,2
521,Lalettante katta fan aanu njan all the best laletta,Positive ,2
522,Ithenthu killichundan mambazhama ithokke namude raju ettanu koduthal pollichadukiyene,Negative ,0
523,Padam poliyum ennu urappayi Rajadhi Raja enna thara padam pole,Negative ,0
524,Ithu polikkum urappa kidu Prithvikoodi undaavanamennu aagrahikkunnu By a lalettan fan,Positive ,2
525,teaser erakune munbe 1 4 dislike enthina enn manasilayaila,Negative ,0
526,Entammoooo lalettan clean shave look maarakam katta waiting for odiyan ettan daaaa,Positive ,2
527,Perunnalinu biriyaniyum selfiyu palliyil pokkum unda trailarum aaha andhass,Positive ,2
528,Versatile Star Jayasurya Mass kaa baap pwoli item loading,Positive ,2
529,Rajuvetta katta waiting for Lucifer,Positive ,2
530,How Ande PONNO RameshPisharadi Pani Padichu Varunnud Samvidhanam Anna Pani Ee kanichathinel Nannayal Mathiyayirunnu Ee Cinima,Mixed_feelings ,1
531,Sooragetta poolichutoo last dialogue epic,Positive ,2
532,trailer kandu full comedy aanannu manasilakkivar evde come on,Positive ,2
533,Katta mammokka fans like buttonil power kanikku Trailer polichu,Positive ,2
534,odiyan thulapichu myran V A Sree kumar kopan poda,Negative ,0
535,November 21 avan kathirikunnavar like adich pwolikk smiling face with 3 hearts smiling face with 3 hearts,Positive ,2
536,Pullikaranstaraa best actor ee randu padangalude oru mix ayi thoni,Mixed_feelings ,1
537,madhura raja trailerinu surya fansinte ashamsakal,Positive ,2
538,Jayasuriya Vijaya Babu Combination After Aadu Movie,Positive ,2
539,Eanth oola trailer korch kanji eadukkattee rolling on the floor laughing rolling on the floor laughing,Negative ,0
540,Ee cinema ethayalum mammukaude blockbuster movie ayyirikum 100,Positive ,2
541,Asif ikka ye screen il kaanan katta waiting,Positive ,2
542,Dec 12 onn akan etra nalay waiting anu,Positive ,2
543,ikka vannu makkale iniyanu kaliyude idiyude vedi pooram,Positive ,2
544,Polichu trailer mass padam marana mass aarikkum urapp,Positive ,2
545,Katta waiting Nalla padamaanennu thonnunnu,Positive ,2
546,Laletta nalla cinemaye language loode illathakkalle njangalkku sada language mathi,Negative ,0
547,real fansinu kuru potti tudangi 1 4k dislikes,Negative ,0
548,Kalipp look and katta kalipp trailer blood boil moment,Positive ,2
549,lucifier onnum onnum alla eth raja da,Mixed_feelings ,1
550,Mattoru DHRISHYAM aakum Aakattey Athinte soochana trailer il und,Positive ,2
551,Kidilolkidilam item Katta Waiting For Odiyan,Positive ,2
552,1 02 idakk pulimurugante bgm pole varunnu,Mixed_feelings ,1
553,Indhrans fansinte ellaa aashamsakalum supportum Pwolikku makkale,Positive ,2
554,Athra thavana kanditum madip thonunile oru rekshym ile super,Positive ,2
555,Endhokke aayirunnu malapuram kathi kozhikode aluva,Negative ,0
556,Valluvanaadi ne poole aavan Oru Range venamedaa,Positive ,2
557,Pwli oru rakshyum illa muthaa ikkaaa,Positive ,2
558,Report adikkunna lallunnikalle pokkooo vella panni eduth jeebikkedaaa,Negative ,0
559,prayam koodum thorum cinema adipwoli akukayanallo,Positive ,2
560,Ikkakkaano ettanaano kooduthal view like ulle enn nokkaan varunnavar ivde oru lyk idu hugging face hugging face,Positive ,2
561,Ente ikka oru rakshem Ulla,Positive ,2
562,Bgm okke powli But poster kond undakiya oru roomajam teaserinu tharaan kazhinjilla Endhokayo suspence und enn manasilayi Waiting,Mixed_feelings ,1
563,Last dialogue oru rakshem illla Asoooya verum asoooya Sontham naadine vittukodukunna kali illa enth vannalm,Positive ,2
564,Athu Makkladaa ee jathi iteamsoka dislike cheyyunaaa Raju vs Lalu,Negative ,0
565,ithil mammookkayude mukavum shabdhavum mathrame ullu body mattarudeyo annennu thonnunnu entho evideyo,Mixed_feelings ,1
566,Madhura Raja Pokkiri Raja Rajadhi Raja Bellaadi Raja Raja Always Mammookka Da,Positive ,2
567,Pani Ariyavunaknd thanneya pidichu nikune smiling face with 3 hearts smiling face with 3 hearts oru family feel good movie koodi vrununde Happy Birthday Mammooka,Positive ,2
568,Entha oru enegy nammude daddy girigayum undu ithu polikum,Positive ,2
569,Ithrayum pratheekshichillaaa Ikkayude pilleru tripple allaa 100 madangu strong aahhh,Positive ,2
